"GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"1037","Warmup","0.431032758189547","0.765794511805999","2","2","5.57594910314635","3.05423041070351","2","2","7.01571242048745"
"1038","ExpBlock1","0.120480120030008","0.352843503528435","2","2","3.52636052461616","1.13441045032657","2","2","4.88280192258637"
"1038","ExpBlock2","0.379157289322331","0.94641384995878","2.00699300699301","3","5.65524390452508","2.48105181747873","2","2","6.68710860786666"
"1038","Warmup","0.372030507626907","0.732649974794152","2","2","5.38449506278913","4.36309242638954","2.11204268292683","3","7.16928727275638"
"1039","ExpBlock1","0.108414603650913","0.230653903817322","2","2","2.99573227355399","1.32133820635367","2","2","4.94875989037817"
"1039","ExpBlock2","0.123880970242561","0.343157044812273","2","2","3.52636052461616","0.999328182734296","2","2","4.77912349311152"
"1039","Warmup","0.385408852213053","0.681265206812652","2","2","5.34710753071749","6.86062452399086","2","2","7.71957398925988"
"1040","ExpBlock1","0.126044011002751","0.396786033131634","2","2","3.68887945411393","2.40874099826173","2","2","5.67332326717153"
"1040","ExpBlock2","0.090285071267817","0.249272953884504","2","2","2.89037175789616","0.61815421320898","2","2","4.04305126783454"
"1040","Warmup","0.112690672668167","0.266282037057583","2","2","3.17805383034795","0.844456551348406","2","2","4.53259949315326"
"1041","ExpBlock1","0.25865216304076","0.710591192536375","2.01369863013699","3","4.98215778865407","3.97804910301053","2.10128055878929","3","6.74653910947799"
"1041","ExpBlock2","0.134421105276319","0.297646730536694","2","2","3.46573590279972","1.19990588973414","2","2","5.03043792139244"
"1041","Warmup","1.35630157539385","2.43738303972271","2.01832061068702","3","7.8690067910687","11.5951736560551","2.18806046630797","4","9.34856654722818"
"1042","ExpBlock1","0.0426231557889472","0.0586682311528307","2","2","0.693147180559945","0.0554631170271769","2","2","1.09861228866811"
"1042","ExpBlock2","0.0947986996749187","0.211026114481667","2","2","2.77258872223978","0.887079941557086","2","2","4.44265125649032"
"1042","Warmup","0.0927731932983246","0.215633423180593","2","2","2.77258872223978","1.09341825902335","2","2","4.63472898822963"
"1043","ExpBlock1","0.300887721930483","0.573446914606275","2","2","4.9272536851572","2.11778246690965","2","2","6.31354804627704"
"1043","ExpBlock2","0.0948987246811703","0.0790513833992095","2","2","1.79175946922805","0.145985401459854","2","2","2.63905732961526"
"1043","Warmup","0.810565141285321","1.5594872665011","2.0019801980198","3","6.91749205846238","6.38270810576247","2.06212231085328","3","8.32167026033108"
"1044","ExpBlock1","0.202200550137534","0.309176354192431","2","2","3.91202300542814","1.15562403697997","2","2","5.34710753071749"
"1044","ExpBlock2","0.0918729682420605","0.0544365813826892","2","2","1.38629436111989","1.3050919982884","2","2","4.80402104473327"
"1044","Warmup","0.301187796949237","0.581178131097181","2","2","4.9416424226093","2.70995438690636","2","2","6.56103066589646"
"1045","ExpBlock1","0.0376219054763691","0.132934529744101","2","2","1.38629436111989","0","NaN","1","0"
"1045","ExpBlock2","0.236234058514629","0.338731872552133","2","2","4.15888308335968","3.36938834115057","2","2","6.55677835615801"
"1045","Warmup","0.330832708177044","0.642479213907785","2","2","5.13579843705028","2.4525650035137","2.17445482866044","3","6.45062864694267"
"1046","ExpBlock1","0.112965741435359","0.309905921416713","2","2","3.3322045101752","0.643407340280924","2","2","4.26267987704132"
"1046","ExpBlock2","0.487596899224806","1.03082209344069","2","2","5.99645208861899","3.86848138933607","2","2","7.36897040219481"
"1046","Warmup","0.554351087771943","1.04201908112863","2","2","6.13556489108179","2.96523296717526","2.04312267657993","3","7.19980791790183"
"1047","ExpBlock1","0.21626656664166","0.416257154419842","2","2","4.27666611901605","2.1557755091465","2","2","6.03068526026125"
"1047","ExpBlock2","0.139209802450613","0.341296928327645","2","2","3.63758615972639","0.890817724988579","2","2","4.76217393479776"
"1047","Warmup","0.943748437109277","1.9567838263934","2.00952380952381","3","7.292003375781","5.62783133929609","2.03761682242991","3","8.35788590876927"
"1050","ExpBlock1","0.118229557389347","0.190355329949239","2","2","2.89037175789616","1.19587988826816","2","2","4.91998092582814"
"1050","ExpBlock2","0.218729682420605","0.342974734194581","2","2","4.0943445622221","1.39530111829281","2","2","5.60580206629601"
"1050","Warmup","0.793410852713178","1.83116125880518","2.01386481802426","3","7.04952344292427","9.18618329590418","2.14481897627965","3","8.61954760560106"
"1051","ExpBlock1","0.215266316579145","0.464657025033397","2","2","4.38202663467389","3.07019826195556","2","2","6.38012253689989"
"1051","ExpBlock2","0.28745936484121","0.426253751467966","2","2","4.58496747867056","1.10839902364851","2","2","5.62401750618732"
"1051","Warmup","0.503938484621155","0.952735392631187","2","2","5.95064255258774","2.11322538707009","2","2","6.79570577517337"
"1052","ExpBlock1","0.0914853713428357","0.2186688533552","2","2","2.77258872223978","0.601051840721262","2","2","4.02535169073515"
"1052","ExpBlock2","0.161265316329082","0.418669561172275","2","2","3.98898404656428","1.30890052356021","2","2","5.27299955856375"
"1052","Warmup","0.234721180295074","0.426143930112395","2","2","4.38202663467389","2.19515717517932","2","2","6.12249280951441"
"1054","ExpBlock1","0.102438109527382","0.146466495789088","2","2","2.484906649788","1.62856862552732","2","2","5.11198778835655"
"1054","Warmup","1.2451487871968","3.13193489110024","2.00449871465296","3","8.0425377495438","20.1630129839448","2.02031858756226","3","9.91511711839757"
"1056","ExpBlock1","0.880220055013753","1.71732954545455","2.01164725457571","3","7.0905060323596","5.56906077348066","2","2","8.30201780975109"
"1056","ExpBlock2","0.132745686421605","0.301403409626071","2","2","3.46573590279972","0.792581437742728","2","2","4.60517018598808"
"1056","Warmup","0.704726181545386","1.40870058902846","2.01012658227848","3","6.67095552510424","5.90775135357412","2","2","8.14554963178416"
"1059","ExpBlock1","1.7370592648162","3.43770244007774","2.02201524132091","4","8.45804367288186","11.043780600298","2.06446478312774","3","9.61473278812474"
"1059","ExpBlock2","0.114803700925231","0.304944456545415","2","2","3.3322045101752","1.93167590770882","2","2","5.37527840768415"
"1059","Warmup","0.495336334083521","0.739581492793498","2.00684931506849","3","5.67602108913881","2.66717927769902","2","2","7.01211529430651"
"1060","ExpBlock1","1.07374343585896","2.02380120636251","2.00692840646651","3","7.4562910124162","7.47058421903093","2","2","8.78950778673808"
"1060","ExpBlock2","0.102413103275819","0.122085215480405","2","2","2.30258509299405","0.147188695908154","2","2","2.70805020110221"
"1060","Warmup","0.260415103775944","0.499327827923949","2","2","4.64439089914137","2.11144208866305","2","2","6.17794411405061"
"1061","ExpBlock1","0.152013003250813","0.26320118440533","2","2","3.46573590279972","0.833451052408532","2","2","4.77068462446567"
"1061","ExpBlock2","0.205551387846962","0.358880778588808","2.03448275862069","3","4.05692057400192","1.72993492407809","2","2","5.76519110278482"
"1061","Warmup","0.126219054763691","0.237741456166419","2","2","3.17805383034795","2.03389830508475","2","2","5.50533153593236"
"1062","ExpBlock1","0.668467116779195","1.41216519527158","2.0026525198939","3","6.62510662961408","7.15869753353527","2.06366943866944","3","8.24911842801993"
"1062","ExpBlock2","0.18260815203801","0.369736391646696","2","2","3.98898404656428","2.32460102378802","2","2","5.95583736946486"
"1062","Warmup","2.93747186796699","5.95814232630598","2.02840168091581","5","9.52944979971572","12.255897087436","2.04284206823778","3","10.2508850378169"
"1067","ExpBlock1","0.323568392098025","0.853974264847946","2.00909090909091","3","5.3926586502765","4.98224470031206","2","2","7.23633934275451"
"1067","ExpBlock2","0.211202800700175","0.378877575183519","2","2","4.15888308335968","2.20728350624603","2","2","6.03308622179876"
"1067","Warmup","0.0810952738184546","0.0616712920135677","2","2","1.38629436111989","0","NaN","1","0"
"1068","ExpBlock1","0.849324831207802","1.85487788720576","2.00636942675159","3","7.13500542748743","13.8662071529694","2.10862237686202","3","9.11685957598213"
"1068","ExpBlock2","0.322343085771443","0.550793219813041","2","2","4.95582705760126","3.88034987941399","2","2","6.98286275146912"
"1068","Warmup","0.388884721180295","0.540140822428705","2","2","5.12396397940326","8.7001178140954","2","2","7.96554557312923"
"1069","ExpBlock1","0.164603650912728","0.34941131788834","2","2","3.82864139648909","0.454995054401583","2","2","4.23410650459726"
"1069","ExpBlock2","0.182970742685671","0.5330053300533","2","2","4.3567088266896","1.99591198749549","2","2","5.80513496891643"
"1069","Warmup","0.125181295323831","0.399520575309628","2","2","3.68887945411393","1.95637695637696","2","2","5.45958551414416"
"1070","ExpBlock1","0.205213803450863","0.450862121489064","2","2","4.30406509320417","4.0840710367675","2","2","6.62273632394997"
"1070","ExpBlock2","0.159139784946237","0.157133878064111","2","2","2.99573227355399","1.84682237914177","2","2","5.60580206629601"
"1070","Warmup","0.0717804451112778","0.278697091099112","2","2","2.77258872223978","1.58894199715799","2","2","4.81218435537242"
"1071","ExpBlock1","0.201075268817204","0.161671433901256","2","2","3.25809653802149","1.25539210264351","2","2","5.42495001748142"
"1071","ExpBlock2","0.100850212553138","0.198363501115795","2","2","2.77258872223978","1.03814822173654","2.34831460674157","3","4.46876479841893"
"1071","Warmup","0.376406601650413","0.690915130377014","2","2","5.33753807970132","3.00264756268494","2","2","6.87109129461053"
"1072","ExpBlock1","0.220592648162041","0.464773564586522","2","2","4.40671924726424","1.45089853891972","2","2","5.65248918026867"
"1072","Warmup","0.103063265816454","0.16984107727769","2","2","2.63905732961526","1.57180513521429","2","2","5.08140436498446"
"1074","ExpBlock1","0.187946986746687","0.465673230441724","2","2","4.24849524204937","2.43071864725223","2.24390243902439","3","5.89364909074657"
"1074","ExpBlock2","0.685521380345086","1.89866491573648","2.00965250965251","3","6.94209463189862","7.44527345674667","2.14771573604061","3","8.26653233202913"
"1074","Warmup","0.49576144036009","0.872613553252125","2","2","5.84643877505766","4.01190847758757","2","2","7.4211775285958"
"1075","ExpBlock1","0.32258064516129","0.682170542635659","2","2","5.17048399503813","6.76618705035971","2","2","7.53955882930109"
"1075","ExpBlock2","0.20622655663916","0.594155450466836","2","2","4.58496747867056","3.45517465123824","2","2","6.45990445437752"
"1075","Warmup","0.0475993998499625","0.157604412923562","2","2","1.79175946922805","0","NaN","1","0"
