"GROUPID","block","REC","DET","ADL","MDL","DENTR","LAM","AVL","MVL","VENTR"
"1090","ExpBlock1","0.572555638909727","1.02417400039307","2.0042735042735","3","6.14800917500414","3.01299353461804","2.04836415362731","4","7.24249809299005"
"1090","ExpBlock2","3.05071267816954","6.1427236512074","2.02979414951246","4","9.59701438330816","14.924836176198","2.09187510683152","5","10.4557654021207"
"1090","Warmup","2.07739434858715","4.40687453167178","2.02600996126176","4","8.88292986761682","14.1730597680642","2.17842778793419","6","9.97431809982302"
"1091","ExpBlock1","0.370755188797199","0.735170134556369","2","2","5.38449506278913","2.77224907591697","2.02188940092166","4","6.76371438597513"
"1091","ExpBlock2","0.834096024006001","1.56346029890123","2.00963391136802","3","6.94402522142299","2.87726855961927","2.08324552160169","3","7.54072923206176"
"1091","Warmup","0.907514378594649","1.59265943816045","2.00694444444444","3","7.04851206887132","5.62527653754877","2.05108775360548","4","8.31126778782463"
"1093","ExpBlock1","1.35861465366342","2.48660985441093","2.01041666666667","3","7.89544495207264","5.25970974679655","2.04515108924807","3","8.64228691643362"
"1093","ExpBlock2","1.76320330082521","3.51720665716454","2.02118989405053","4","8.49633998041573","5.86627138671943","2.04335119337555","3","9.00898908101787"
"1093","Warmup","1.8612528132033","3.64227511201575","2.01861504095309","3","8.58700281017273","5.84536964000451","2.03449071403853","3","9.06398552078702"
"1096","ExpBlock1","2.08108277069267","4.22361741115684","2.01779563719862","3","8.84721417397756","7.37332660512333","2.11692517470598","5","9.35643387186993"
"1096","ExpBlock2","1.86884221055264","3.59068709440021","2.01842798044378","4","8.57685553130415","7.83422459893048","2.0805645656176","3","9.33437277117724"
"1096","Warmup","3.32704426106527","6.42735543805454","2.03461812990721","5","9.72609928488024","12.0156137517391","2.08853086099585","4","10.3276507918261"
"1097","ExpBlock1","0.761240310077519","1.4634386702582","2.01128668171558","3","6.78551841554982","3.02859232873227","2.04126473740622","3","7.52738501433242"
"1097","ExpBlock2","1.7693423355839","3.64350726440161","2.02434236356498","4","8.53322351918368","7.5481492836836","2.03925075301205","4","9.26632879008705"
"1097","Warmup","7.92548137034259","15.43714898719","2.08806521136077","6","11.4386108989297","34.9007674403976","2.27828907858063","6","12.1507164097926"
"1098","ExpBlock1","1.56544136034008","3.02785853487109","2.01756253326237","4","8.22961733871647","5.72584195465551","2.05024630541872","4","8.86353272274837"
"1098","ExpBlock2","2.42034258564641","4.93546545716596","2.03060573857598","4","9.14627471656597","9.20318643617157","2.12008244994111","5","9.7257945485068"
"1098","Warmup","2.56015253813453","5.15625534159337","2.02999423187848","4","9.24660189716191","8.98186795382108","2.05170413743578","4","9.79866603913758"
"1099","ExpBlock1","1.07515628907227","2.08045027968043","2.01011235955056","3","7.48329271072002","6.77967064813447","2.06097771635861","4","8.65633490604555"
"1099","ExpBlock2","4.23069517379345","8.00689184356816","2.04105770679524","5","10.1822765395622","13.401553011273","2.10595567867036","4","10.6645349977266"
"1099","Warmup","1.10376344086022","2.31765198971443","2.0117994100295","3","7.61650766308462","6.48821985179278","2.06577323223417","4","8.6366036977971"
"2014","ExpBlock1","1.22126781695424","2.12025348853876","2.00484027105518","3","7.63285012715044","7.79618166678371","2.10169033130494","4","8.89855547233464"
"2014","ExpBlock2","1.22975743935984","2.42384806214161","2.0186282811177","3","7.76530990354831","5.69572322531787","2.05279224277249","4","8.6195340901457"
"2014","Warmup","4.3582895723931","8.58492839438171","2.04741379310345","4","10.2779170158682","18.5369220939254","2.20440976933514","6","10.9612866918062"
"2015","ExpBlock1","0.703850962740685","1.28255231463389","2.02240896358543","3","6.56854707435736","5.646378701067","2.01685049019608","4","8.0887810097521"
"2015","ExpBlock2","0.471955488872218","0.86894322727634","2","2","5.79301360838416","2.18003874506252","2.03403755868545","3","6.74410696524034"
"2015","Warmup","1.10183795948987","2.14808510638298","2.00955414012739","3","7.54013497217197","4.94646324549237","2.04824259131633","4","8.37376744573412"
"2016","ExpBlock1","1.6427231807952","3.29489667770293","2.01068276823038","4","8.36655063918861","11.4881733328335","2.13181691708403","6","9.56083790535965"
"2016","ExpBlock2","1.80193798449612","3.44853905453132","2.01459262261857","3","8.50236420728591","8.36201999739938","2.05352941176471","5","9.37736749026167"
"2016","Warmup","0.74887471867967","1.70464980382336","2.00589390962672","3","6.92496368890617","5.2726391469424","2.02387596899225","4","8.07599727810768"
"2018","ExpBlock1","0.848287071767942","1.65374524658786","2.00715563506261","3","7.0185315608622","6.33751395928185","2.03376981392143","4","8.37501326821145"
"2018","ExpBlock2","0.596511627906977","1.28906495629755","2.02302631578947","3","6.40777711777361","4.76372487879458","2.03087478559177","3","7.75130849951912"
"2018","Warmup","1.89994998749687","4.02150594243146","2.0161662817552","3","8.70809224868544","11.2861949362813","2.06844830664841","6","9.72000977383331"
"2019","ExpBlock1","1.03164541135284","1.95489086303644","2.01877346683354","4","7.37432861815075","6.1057140490587","2.01287302516091","3","8.54091258605284"
"2019","ExpBlock2","0.906589147286822","1.75978154436001","2.0062893081761","3","7.14767231241817","5.85969480197023","2.04784240150094","3","8.35318468940529"
"2019","Warmup","1.68522130532633","3.59538224121557","2.01580698835275","4","8.47630039530993","9.28909814013335","2.04096056541643","5","9.4232149115684"
"2020","ExpBlock1","1.17460615153788","2.34818244717654","2.01093892433911","3","7.69231936214751","7.18119756110272","2.06969059777711","4","8.79630076268967"
"2020","ExpBlock2","0.926444111027757","1.86782190911913","2.00579710144928","3","7.22921754275506","6.53245200205002","2.07774294670846","4","8.46490543436798"
"2020","Warmup","0.682295573893473","1.43851933296683","2.00255102040816","3","6.6641341695985","4.57309528018384","2.03220738413197","4","7.83891049941289"
"2027","ExpBlock1","1.63253313328332","2.89499885119093","2.01277955271566","4","8.22966625002636","11.8748585652863","2.13573463573464","5","9.58339044713064"
"2027","ExpBlock2","1.33830957739435","2.75416207328239","2.01503759398496","3","7.97980467626128","6.95308057741338","2.09984766652818","4","8.87493210243627"
"2027","Warmup","0.383558389597399","0.733448511914464","2.00892857142857","3","5.410694200763","2.76494170211464","2.05808656036446","4","6.77156899454391"
"2029","ExpBlock1","0.934283570892723","1.92040040683047","2.00980392156863","3","7.26298649246508","3.49434336061728","2.0742746615087","3","7.85038902069187"
"2029","ExpBlock2","1.06166541635409","2.10688713020539","2.01918735891648","3","7.47785326824121","7.18542893961708","2.09493458570949","5","8.68187963563457"
"2029","Warmup","1.36661665416354","3.1262008014492","2.02189349112426","4","8.12324742241846","10.085622899858","2.06693058368625","5","9.28617290793622"
"2030","ExpBlock1","0.626769192298074","1.19491711384628","2.00334448160535","3","6.39323088805823","2.81896832856951","2.02132049518569","4","7.27950033401358"
"2030","ExpBlock2","0.584733683420855","1.16962815660615","2.003663003663","3","6.3022250449735","5.25252732380503","2.05825632784251","5","7.81295887529752"
"2030","Warmup","1.32988247061765","2.90135760219623","2.00911458333333","3","8.0291127132406","9.0832748883393","2.06265716680637","4","9.15689230599453"
"2031","ExpBlock1","0.902875718929732","1.84595358112225","2.01359516616314","3","7.18697459855909","6.18767854255376","2.03636363636364","4","8.41005360156904"
"2031","ExpBlock2","0.487484371092773","0.959244915232501","2.01075268817204","3","5.91775100958393","3.84005464880822","2.0322788896062","4","7.34183941806153"
"2031","Warmup","0.862903225806452","1.78801709773238","2.00977198697068","3","7.11210180256421","4.46595789621911","2.04480980012895","3","8.03530395020445"
"2033","ExpBlock1","0.321292823205801","0.560376697668989","2","2","4.96981329957601","2.95519370328917","2.01353013530135","3","6.69929969579256"
